LABELS,NEWS
0, کیریئر کے آغاز میں فلم انڈسٹری کے کچھ فلمسازوں نے دانتوں اور جبڑے کو صحیح  
1, شاہد کپور اور ان کی اہلیہ نے بیٹے کی تصاویر مداحوں کے لئے شیئرکردیں 
0," امیتابھ بچن کو دیوالی پر پھلجھڑیاں جلانا مہنگا پڑگیا،سوشل میڈیا پر تنقید "
0, ’میں اتنی بولڈ اداکارہ نہ ہوتی اگر میری والدہ ۔ ۔ ۔‘‘ اداکارہ زریں خان کا ایسا  
0, فلم ’اوم شانتی اوم‘ نے میری زندگی راتوں و رات تبدیل کردی تھی: دیپیکا پڈوکون 
1, کپل شرما کے ڈوبتے کیریئر کو بچانے سلمان خان میدان میں آگئے 
1, شاہ رخ خان کی فلم ’زیرو‘ نے ریلیز سے قبل ہی 100 کروڑ کمالیے 
0, جوہی چاؤلہ کا جنسی ہراساں ہونے والی اداکاراؤں کو مشورہ 
1, وہ وقت جب گلوکار محمد رفیع نے ایک معذور نوجوان کی ایسی خواہش پوری کرنے کا اعلان  
0, ’مجھے خالی کمروں سے چیخوں کی آوازیں آتی تھیں اور۔۔۔‘ سوہا علی خان نے ایسا  
0, ’’کافی پریشانی کا سامنا کرنا پڑا لیکن اب ہم ۔ ۔ ۔‘‘ دپیکا اور رنبیر کے افیئرز  
0, ’’ اس ٹی وی چینل کی سرمایہ کاری ہی کالا دھن ہے اور اس کی وجہ سے پوری انڈسٹری ۔ ۔  
0, معروف اداکارہ نرگس فخری دراصل کتنے برس کی ہیں ؟ جان کر آپ کو یقین نہیں آئے گا 
1, وہ بھوت جس نے فحش فلموں میں کام کرنے والی اداکاراﺅں کی زندگی اجیرن کردی 
0, سنیل گروور کی نئے پروگرام کے سا تھ چھوٹی سکرین پر واپسی 
0, شاہ رخ خان نے اپنی نئی فلم سائن کرلی  
0, دپیکا کے والد نے بیٹی اور رنبیرکے تعلق پر خاموشی توڑ دی 
0, سیف علی خان کا بیٹے کو اشتہارات میں لانے کا فیصلہ 
0, مخالفین ماضی کی طرح آج بھی میرے خلاف سازشوں میں مصروف ہیں:اداکارہ میرا  
0, عامرخان نے فلموں میں اپنی کامیابی کا رازبتادیا 
0, رانی مکھرجی نے عامر خان کو پیچھے چھوڑدیا 
0, افواہیں ختم فلم’’کیدر ناتھ‘‘ میں سارہ علی خان اور سشانت سنگھ کا رومانس سامنے  
0, پریانکا چوپڑانے نک جونزسے محبت کی وجہ بتادی 
1, پریتی زنٹا کا کرکٹ میں سٹے بازی کو قانونی قرار دینے کا مطالبہ 
0, متھیرا کی نئی ویڈیو نے سوشل میڈیا پر آگ لگادی 
0," بالی ووڈ کے کنگ کی سالگرہ، شاہ رخ خان کتنے سال کے ہوگئے اور اپنی سالگرہ پر کیا  "
0, ماہرہ خان کا شوکت خانم ہسپتال کی سفیر کی حیثیت سے گوگل اور فیس بک ہیڈ کوارٹر کا  
1, مائیکل جیکسن کو دنیا سے گئے 9 سال بیت گئے لیکن ان کے بعد نمبر ون کون ہے؟ جان کر آپ  
0," گلوکارہ ریشماںکو مداحوں سے بچھڑے5برس بیت گئے،مداحوں کے دلوں میں آج بھی زندہ "
0, سیف علی خان کی بیٹی ’’سارا‘‘ پر ڈیبیو سے قبل ہی قسمت کی دیوی مہربان 
0, شادی کی خبر سن کر دپیکا کو گلے لگانا چاہتا تھا: شاہ رخ خان 
0," سعودی عرب میں محفل سماع کی تیاریاں، راحت فتح علی خان پرفارم کریں گے  "
0, بھنسالی کا کنگ خان اورسلطان کواپنے بڑے پراجیکٹ میں کاسٹ کرنے کا فیصلہ 
0, سعودی عرب میں راحت فتح علی خان کا پہلا قوالی کا کنسرٹ منسوخ لیکن کیوں ؟ حیران کن  
0, اس نوجوان لڑکی کا سلمان خان کے ساتھ کیا رشتہ ہے؟ جواب سن کر آپ بھی دنگ رہ جائیں  
1, فخر عالم دنیا کا سفر مکمل کرنے والے پہلے پاکستانی بن گئے 
0, چین کے معروف کارپوریٹ گرو 'لی دا پنگ' پی ایس ایل فرنچائز پشاور زلمی کے سینئر  
0, ”سرفراز صرف اسی صورت میں کپتان رہے گا جب وہ۔۔۔“ جاوید میانداد نے چیئرمین پی سی  
0, شعیب ملک اور ثانیہ مرزا نے ’اذہان‘ کی ایسی تصویر شیئر کروا دی کہ مداح دیکھتے ہی  
0, فخر زمان کو نیوزی لینڈ کیخلاف ٹیسٹ سیریز میں شامل کیوں نہیں کیا گیا؟ کپتان نے  
0, ”نیوزی لینڈ کی ٹیم سخت ہے اور۔۔۔“ پہلے ٹیسٹ میچ سے چند گھنٹے قبل کپتان سرفراز  
0, ”شاہین آفریدی پہلا ٹیسٹ میچ نہیں کھیلیں گے کیونکہ۔۔۔“ پہلے ٹیسٹ میچ سے چند  
0, شعیب ملک کے گاﺅں سے تعلق رکھنے والا 21 سالہ نوجوان جس کے پیار میں پاگل ہو کر 41  
0," پہلا ٹیسٹ ، نیوز لینڈ کا پاکستان کیخلاف بیٹنگ کا فیصلہ  "
1, پاکستان کے پہلے آسٹرو ٹرف کرکٹ سٹیڈیم کا افتتاح 
1," ہاکی ورلڈ کپ ،ہندوستان نے پاکستانی کھلاڑیوں کو ویزے جاری کر دیئے  "
0,  بھارتی کرکٹ ٹیم کے کوچ روی شاستری نے ورلڈ کپ کے حوالے سے ایسا دھماکہ خیز اعلان  
0," باﺅلرز کے بعد بلے باز بھی چھا گئے، پہلے روز کا کھیل ختم ہونے تک کتنے رنز بنا  "
0, احسان مانی نے پہلے نوٹس کا کوئی جواب نہیں دیا اس لئے ۔۔۔۔نجم سیٹھی نے ایک بار  
0," ایشن کرکٹ کونسل کا اجلاس، بنگلہ دیش کرکٹ بورڈکے سربراہ ناظم الحسن 2 سال کیلئے  "
0, شعیب ملک کے بیٹے کی پہلی تصویر دیکھ کر پاکستانیوں نے انہیں جورو کا غلام کیوں  
1," پہلے ٹیسٹ کا دوسرا روز، شاہینوں نے 4 وکٹوں کے نقصان پر 144 رنز بنالیے "
0," ”ہم پاکستان ٹیم بھجوانا چاہتے ہیں ، صرف آئی سی سی ۔۔۔ “ اہم کرکٹ بورڈ کے صدر نے  "
1," گرین شرٹس 227 پر ڈھیر، کیوی سائڈ پر 74 رنز کی برتری "
0," ماضی کے معروف ترین ریسلر سٹون کولڈ تو آپ کو یاد ہوں گے، اب یہ کہاں اور کس حال میں  "
0, ثانیہ مرزا نے بچے کی پیدائش کے16 روز بعد ہی ایسا کام شروع کر دیا جو خواتین سوچ بھی  
1," ابوظہبی ٹیسٹ، نیوزی لینڈ نے دوسری اننگز میں ایک وکٹ کے نقصان پر 56 رنز بنا لئے "
0, اے بی ڈویلیئرز پی ایس ایل میں کس کی جرسی پہنیں گے ؟ ویڈیو پیغام جاری کر دیا 
1, انگلینڈ لائنز کیخلاف پاکستان اے ٹیم کا اعلان ہو گیا مگر کپتان کون ہے؟ جان کر آپ  
0, پاکستانی بلے باز وکٹ پر سیٹ ہونے کے باوجود آوٹ کیوں ہوئے؟بابر اعظم نے حیران کن  
1," پہلا ٹیسٹ ، نیوزی لینڈ کی دوسری اننگ میں بیٹنگ جاری ،4 کھلاڑی آوٹ  "
0, عامر خان کی اہلیہ فریال مخدوم نے پہلی مرتبہ ایسی تصویر شیئر کروا دی کہ ہر  
0," شعیب ملک نے ثانیہ مرزا کا بوسہ لیتے ہوئے تصویر سوشل میڈیا پر شیئر کر دی ، صارفین  "
1," پہلا ٹیسٹ، پاکستان کی ہدف کے تعاقب میں بیٹنگ جاری ، تین کھلاڑی آوٹ  "
1," پہلے ٹیسٹ میں پاکستان کی شکست پر شاہد آفریدی بھی میدان میں آ گئے ، ایسا پیغام  "
0, ”لگ رہا تھا کہ میچ ۔۔“ قومی ٹیم کے کپتان سرفراز نے پہلے ٹیسٹ میچ میں شکست کی  
1," نیوزی لینڈ سے شکست پر پاکستانی شائقین کرکٹ نے سوشل میڈیا پر طوفان برپا کر دیا ،  "
1, بارسلونا میں اردو انگریزی پڑھنا اور لکھنا سیکھیں “ کے عنوان سے تقریب کا انعقاد  
0," نئی ٹیسٹ رینکنگ جاری، گرین شرٹس کی چھٹی پوزیشن، باﺅلرز میں محمد عباس کا تیسرے  "
0," حکومت انٹرنیشنل کرکٹ کو ملک میں واپس لانا چاہتی ہے، کرکٹ کے فروغ کیلئے ہر ممکن  "
0," ڈیرن سیمی نے پاکستان کیلئے سفیر کا کام کیا،اعزازی شہریت دی جانی چاہئے، چیئرمین  "
0," پی ایس ایل 4، پلیئرز ڈرافٹنگ کا آغاز، اس سیزن کے 8 میچز پاکستان میں ہوں گے:  "
0, ”تھوڑی سی بھی شرم ہے تو پاکستان کرکٹ بورڈ آئی سی سی سے کہے کہ ۔۔۔“سکندر بخت  
0," پاک بھارت کرکٹ تنازعہ، آئی سی سی نے انتہائی شرمناک فیصلہ سنادیا "
0," پی ایس ایل پلیئرز ڈرافٹنگ، ڈویلئرز قلندر بن گئے، پلاٹینم کیٹگری میں کتنے  "
1," نجم سیٹھی کی بیٹی میرا سیٹھی کی منگنی ہو گئی ، لڑکا کون ہے اور کیسا دکھتا ہے ؟  "
0, پی ایس ایل کے چوتھے ایڈیشن کیلئے لاہور قلندرز کا کپتان کسے بنایا گیا؟ ایسی خبر آ  
0, امید نہیں تھی کہ آئی سی سی اتنا فضول اور گندا فیصلہ دے گی :سابق چیئر مین پی سی بی  
0, احمد شہزاد اور عمر اکمل کو منتخب کیوں کیا؟ کوئٹہ گلیڈی ایٹرز کے مالک نے ایسا  
0, پی ایس ایل کے چوتھے ایڈیشن میں عمر اکمل اور احمد شہزاد کس ٹیم کی نمائندگی کریں  
0, لاہور قلندرز کے اے بی ڈویلیئرز پاکستان کھیلنے آئیں گے؟ فرنچائز کے سی ای او نے  
0," لینے کے دینے پڑگئے، آئی سی سی کے فیصلے کے بعد بھارتی کرکٹ بورڈ نے ایسا فیصلہ  "
0, آسٹریلیا نے پہلے ٹی 20 میچ میں بھارت کو 4 رنز سے شکست دیدی 
1," پی ایس ایل ،بڑے غیر ملکی کھلاڑی نے پاکستان آنے کا اعلان کردیا ،کرکٹ مداحوں کے  "
0, پاکستان سپر لیگ (پی ایس ایل) 4 میں کس ٹیم کا کپتان کون ہے؟ ایسا اعلان ہو گیا کہ آپ  
0, کرتار پور راہداری کھلنے پر نوجوت سنگھ سدھو بھی میدان میں آگئے ایسی بات کہہ دی کہ  
0," عامر یامین نے ٹی 10 لیگ میں ”دھوم“ مچا دی، کیا کارنامہ سرانجام دے دیدیا؟ جان کر  "
1," ویمنز ٹی ٹوئنٹی ورلڈ کپ ،انگلینڈ اور آسٹریلیا کی ٹیمیں فائنل میں پہنچ گئیں "
0," ابو ظہبی ٹیسٹ میں ہونے والی غلطیاں نہیں دہرائیں گے ،دوسرے ٹیسٹ میچ میں ایک، دو  "
0," آشیانہ سکینڈل اورپیراگون کیس میں اہم پیشرفت،وعدہ معاف گواہ قیصر امین بٹ کا  "
0, یاسر شاہ نے نیوزی لینڈ کی 8 وکٹیں اڑانے کے ساتھ کونسا انتہائی بڑا ریکارڈ اپنے  
0," نیوزی لینڈ فالو آن کا شکار، پاکستان خود بیٹنگ کر رہاہے یا نیوزی لینڈ کو فالو آن  "
0, یاسر شاہ کی گیند گھومی تو نیوزی لینڈ کی پوری ٹیم کتنے رنز پر ڈھیر ہوگئی؟ اب تک کی  
0," یاسر شاہ نے نیوزی لینڈ کا مکو ٹھپ دیا، کتنے رنز پر 8 کھلاڑی گھر بھیج دیے؟ جان کر  "
0, بابر اعظم کو مکی آرتھر کا بیٹا کہنے والی زینب عباس کی سوتیلی والدہ کو نجم سیٹھی  
0, انگلینڈ کی معروف کاﺅنٹی ٹیم نے مایہ ناز ٹیسٹ بلے باز اظہر علی کیساتھ معاہدہ کر  
